२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/धान,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/मकै,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गहुँ,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आलु,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/जौ,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कोदो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/फापर,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/उवा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/दाल,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/रहर,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/मुसरो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/चना,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सिमी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भट्टमास,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/राजमा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/वोड़ी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गहत,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/मास,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/केराउ,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/तोरी/सस्र्यु,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आलस/तिल,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सूर्यमुखी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सिलाम,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/बन्दा/काउली/रायो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/बोडी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गोलभेंडा,"२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/काँक्रो,लौका,फर्सी","२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/परबल,कुन्द्रुक,काँक्रो","२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/करेला,घिरौला,चिचिण्डो",२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/मुला,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/खोर्सानी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/बेथे,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भिन्डि,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/किम्ची,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अदुवा/वेसार,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/प्याज/लसुन,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/च्याउ,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कफी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/चिया,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अलैंची,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आँप/लिची,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/उखु,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/केरा/मेवा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सुन्तला/कागती (अमिलोेजात),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/स्याउ/आरुवखडा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/नास्पाति,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आम्बा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अनार,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/किवी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/खुर्पानी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/ओखर,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/जुनार,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कटहर,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/तितेपाती (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/पुट्रकी (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गुर्जो (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/जटामसी (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/निर्मसी (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/पांचऔले (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/यार्सागुम्वा (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/चिराईतो (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/बनलसुन (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सिलाजित (जडीवुटी),२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/झयाल,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भुतकेश,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भोजपत्र,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/दलिचिनी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/पाषणवेद,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सिकाकाई,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/धुपिपात,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/भलामी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/काँकडसिगी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/सतुवा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/उन्यु,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कर्कलो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/कुटकी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अमला,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/ईन्द्रेणी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/काँस,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/काफलबोक्रा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/असुरो,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/वज्रदन्ती,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/आोखरबोक्रा,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/अंगरी,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/लौठसल्ला,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/वनलसुन,२.१३.१ निम्न कुन कृषि उपज उत्पादन  वा बिक्री गर्नुभएको छ?/गनानी,_index
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162
मकै कोदो,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165
धान मकै,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174
मकै आलु,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179
धान गहुँ कोदो,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180
आलु कोदो मकै,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186
धान मकै आलु गहुँ कोदो,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190
मकै कोदो,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193
धान मकै गहुँ कोदो,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195
मकै कोदो धान,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201
धान मकै गहुँ कोदो,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202
धान मकै कोदो,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203
धान मकै गहुँ कोदो,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205
धान मकै गहुँ कोदो,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206
मकै,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210
मकै आलु जौ,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212
धान,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213
मकै गहुँ कोदो धान,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216
मकै आलु कोदो,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217
धान मकै आलु कोदो,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219
